"ACTIVITY";"AGE";"DERA_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"NUMBER_EMPL";"PCS_ESE";"QUANTILE";"SEX";"UNIT_MEASURE";"WKTIME";"TIME_PERIOD";"OBS_VALUE"
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_GE5000";"_T";"_T";"_T";"XDC";"FT";2023;4530.38
"M_N";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"5";"_T";"M";"XDC";"FT";2023;2171.42
"B_D_E";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"6";"_T";"_T";"FT";"_T";2023;9469.4
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"562B";"_T";"M";"XDC";"_T";2023;1640.93
"I";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"5";"_T";"M";"XDC";"PT";2023;1592.38
"J";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"6";"_T";"M";"FT";"_T";2023;1775.54
"I";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"5";"_T";"M";"XDC";"FT";2023;1821.58
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"543H";"_T";"_T";"XDC";"_T";2023;1991.91
"_T";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"561D";"_T";"_T";"XDC";"_T";2023;1752.99
"_T";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E1000T1999";"6";"_T";"_T";"FT";"_T";2023;5951.53
"R_S";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"M";"FT";"_T";2023;49791.24
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"M";"FT";"FT";2023;143447.42
"OTQ";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"M";"XDC";"_T";2023;1253.51
"F";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"M";"XDC";"_T";2023;2040.93
"R_S";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"M";"FT";"_T";2023;2639.47
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"6";"_T";"_T";"XDC";"PT";2023;1693.2
"G";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"F";"XDC";"_T";2023;1916.65
"OTQ";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"F";"XDC";"FT";2023;1225.64
"_T";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"6";"_T";"M";"FT";"FT";2023;12074.61
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"6";"_T";"M";"XDC";"_T";2023;2516.16
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"_T";"FT";"FT";2023;198851.36
"M_N";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"_T";"_T";"M";"FT";"_T";2023;53255.24
"M_N";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"FT";"_T";2023;209106.24
"F";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"FT";"_T";2023;6265.65
"C_OTH";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"FT";"_T";2023;4970.52
"R_S";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"F";"FT";"_T";2023;2433.12
"OTQ";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"_T";2023;113287.3
"R_S";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"FT";"PT";2023;8438.45
"I";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"M";"FT";"_T";2023;18076.66
"C10T12";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"FT";"PT";2023;9046.4
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"FT";"PT";2023;45939.39
"_T";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"FT";"PT";2023;55487.16
"_T";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E2000T4999";"_T";"_T";"F";"FT";"FT";2023;27653.74
"K";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"_T";2023;4930.06
"M_N";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"M";"FT";"FT";2023;30683.02
"J";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"FT";"FT";2023;43954.5
"F";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"FT";"FT";2023;11027.75
"M_N";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"FT";"FT";2023;7972.5
"C_OTH";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"_T";"_T";"F";"FT";"_T";2023;8108.05
"R_S";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"M";"FT";"PT";2023;1294.26
"M_N";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"FT";"FT";2023;34705.61
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"633C";"_T";"_T";"FT";"_T";2023;771.21
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"637C";"_T";"_T";"FT";"_T";2023;3317.67
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"655A";"_T";"F";"FT";"_T";2023;6009.78
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"676A";"_T";"M";"FT";"_T";2023;84047.81
"_T";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"691B";"_T";"_T";"FT";"_T";2023;1166.2
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"681B";"_T";"M";"XDC";"_T";2023;1752.31
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"636D";"_T";"_T";"FT";"_T";2023;48854.29
"_T";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"676E";"_T";"_T";"FT";"_T";2023;29541.41
"R_S";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"F";"FT";"_T";2023;59503.37
"_T";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"632C";"_T";"_T";"FT";"_T";2023;4476.06
"L";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"_T";"_T";"_T";"XDC";"_T";2023;2902.24
"K";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"_T";"_T";"_T";"XDC";"_T";2023;4076.22
"_T";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E2000T4999";"_T";"_T";"_T";"XDC";"PT";2023;3541.92
"C26T28";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"XDC";"FT";2023;3589.45
"G";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"_T";2023;2807.63
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"_T";"_T";"F";"XDC";"_T";2023;3831.7
"L";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"XDC";"_T";2023;3217.75
"H";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"XDC";"_T";2023;3364.2
"OTQ";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"_T";"_T";"_T";"XDC";"_T";2023;2851.11
"M_N";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"PT";2023;1964.94
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"6";"_T";"_T";"XDC";"PT";2023;1548.12
"M_N";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"6";"_T";"M";"XDC";"PT";2023;1598.88
"M_N";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"6";"_T";"M";"XDC";"FT";2023;1961.42
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"627B";"_T";"F";"XDC";"_T";2023;1904.79
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"XDC";"FT";2023;1770.91
"G";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"6";"_T";"M";"XDC";"_T";2023;1891.07
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"6";"_T";"F";"XDC";"FT";2023;1738.43
"OTQ";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"6";"_T";"_T";"XDC";"PT";2023;1103.13
"M_N";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"6";"_T";"M";"XDC";"_T";2023;1721.05
"C10T12";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"6";"_T";"F";"XDC";"_T";2023;1868.24
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"F";"XDC";"_T";2023;1789.63
"C_OTH";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"6";"_T";"M";"FT";"_T";2023;8067.52
"C_OTH";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"F";"FT";"_T";2023;8403.38
"OTQ";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"6";"_T";"_T";"FT";"_T";2023;1723.39
"K";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"XDC";"_T";2023;2194.4
"H";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"6";"_T";"F";"XDC";"_T";2023;1823.98
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"6";"_T";"M";"XDC";"_T";2023;2280.34
"F";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"6";"_T";"_T";"FT";"FT";2023;156895.05
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"M";"XDC";"_T";2023;2061.36
"C_OTH";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E50T99";"6";"_T";"F";"FT";"_T";2023;3203.56
"M_N";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"5";"_T";"M";"XDC";"FT";2023;2238.03
"I";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"5";"_T";"M";"XDC";"FT";2023;1890.67
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"561E";"_T";"M";"FT";"_T";2023;20212.89
"L";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"F";"FT";"_T";2023;722.99
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"546D";"_T";"F";"FT";"_T";2023;10241.22
"M_N";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"5";"_T";"F";"XDC";"FT";2023;2294.82
"C26T28";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"M";"FT";"_T";2023;4743.78
"_T";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"F";"FT";"_T";2023;37199.31
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"564A";"_T";"M";"FT";"_T";2023;24657.45
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"554E";"_T";"_T";"XDC";"_T";2023;1902.34
"M_N";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"XDC";"_T";2023;2892.81
"H";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"FT";"FT";2023;14337.9
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"_T";2023;2687.86
"OTQ";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"_T";"_T";"M";"FT";"PT";2023;1572.05
"K";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"F";"FT";"_T";2023;9026.74
"OTQ";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"FT";"FT";2023;23428.09
"R_S";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"M";"FT";"PT";2023;1046.96
"I";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"_T";"_T";"F";"FT";"PT";2023;2940.79
"OTQ";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"F";"FT";"_T";2023;84665.65
"G";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"_T";2023;1925.53
"B_D_E";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"_T";2023;16314.9
"H";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"FT";"_T";2023;8072
"C_OTH";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"FT";"_T";2023;38672.04
"C26T28";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"_T";"_T";"M";"FT";"_T";2023;6966.22
"M_N";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"FT";"FT";2023;184980.37
"H";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"M";"FT";"_T";2023;49640.32
"J";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"M";"FT";"_T";2023;18888.26
"C29_30";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E2000T4999";"_T";"_T";"M";"FT";"_T";2023;14001.15
"I";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"FT";2023;145196.01
"R_S";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E50T99";"_T";"_T";"M";"FT";"_T";2023;6578.11
"K";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"F";"FT";"_T";2023;40871.03
"C_OTH";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"FT";"_T";2023;382054.27
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"637A";"_T";"_T";"XDC";"_T";2023;1950.73
"_T";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"632G";"_T";"_T";"XDC";"_T";2023;1996.99
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"F";"FT";"_T";2023;858176.14
"M_N";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"FT";"_T";2023;308123.58
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E50T99";"_T";"_T";"M";"FT";"FT";2023;1074514.08
"_T";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"M";"FT";"_T";2023;261632.48
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"632J";"_T";"_T";"XDC";"_T";2023;2072.54
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"653A";"_T";"_T";"XDC";"_T";2023;2090.72
"L";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"F";"XDC";"_T";2023;1806.26
"R_S";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"_T";"FT";"_T";2023;3884.5
"H";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"6";"_T";"M";"FT";"_T";2023;17191.8
"M_N";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"6";"_T";"M";"FT";"_T";2023;3721.48
"H";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"M";"FT";"_T";2023;34090.42
"J";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"F";"XDC";"_T";2023;2025.88
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"XDC";"PT";2023;1671.66
"F";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"_T";"FT";"_T";2023;8297.34
"M_N";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"FT";"FT";2023;236751.94
"I";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"M";"FT";"FT";2023;28035.72
"B_D_E";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"XDC";"_T";2023;4059.41
"I";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"PT";2023;1666.51
"K";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"XDC";"PT";2023;3159.42
"L";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"_T";2023;2816.91
"B_D_E";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"XDC";"FT";2023;3678.45
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"PT";2023;2013.95
"J";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"XDC";"_T";2023;5107.06
"C10T12";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"XDC";"_T";2023;3302.82
"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"_T";"_T";"M";"XDC";"_T";2023;2350.18
"C26T28";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"XDC";"_T";2023;2544.21
"M_N";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"6";"_T";"F";"XDC";"FT";2023;1846.95
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"624C";"_T";"_T";"FT";"_T";2023;9052.81
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"622A";"_T";"F";"FT";"_T";2023;8283.11
"M_N";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"6";"_T";"F";"XDC";"PT";2023;1534.53
"M_N";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"6";"_T";"_T";"XDC";"_T";2023;1855.21
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"624B";"_T";"_T";"FT";"_T";2023;4243.76
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"625C";"_T";"_T";"XDC";"_T";2023;2571.02
"_T";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"XDC";"FT";2023;1997.06
"C_OTH";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"XDC";"_T";2023;2085.5
"H";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"6";"_T";"_T";"XDC";"_T";2023;2267.46
"_T";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E1000T1999";"6";"_T";"F";"FT";"_T";2023;6556.87
"R_S";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"6";"_T";"_T";"FT";"_T";2023;2816.39
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"554C";"_T";"_T";"FT";"_T";2023;18344.83
"M_N";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"F";"FT";"_T";2023;68261.56
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"6";"_T";"F";"FT";"FT";2023;83310.52
"_T";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"6";"_T";"F";"FT";"_T";2023;8965.34
"OTQ";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"6";"_T";"_T";"FT";"_T";2023;14160.61
"C_OTH";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"FT";"FT";2023;188827.52
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"561F";"_T";"_T";"FT";"_T";2023;14081.06
"B_D_E";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"M";"FT";"_T";2023;28079.58
"R_S";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"FT";2023;21101.7
"OTQ";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"FT";"FT";2023;20596.06
"OTQ";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E50T99";"_T";"_T";"F";"FT";"FT";2023;47841.45
"C10T12";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"FT";"FT";2023;3584.47
"H";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"FT";2023;56449.28
"G";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"FT";"FT";2023;88895.49
"F";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"FT";"FT";2023;62694.19
"H";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"FT";"FT";2023;17846.99
"OTQ";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"F";"FT";"FT";2023;20350.24
"C19";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"_T";2023;4594.84
"OTQ";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"FT";2023;1926.04
"B_D_E";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"M";"XDC";"_T";2023;4467.29
"I";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"PT";2023;1673.3
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"M";"XDC";"FT";2023;3842.32
"K";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"XDC";"PT";2023;4603.05
